点位名称,SO2,NO2,PM10,CO,O31小时,O38小时,PM2.5,首要污染物,时间,日期,时间段,气温,风向编码,风力编码,降水强度,天气_多云,天气_晴,天气_阴,天气_雨,天气_雪,天气_雾霾沙尘
高新西区 ,35,20,124,,,,,2,2012/9/23,2012-09-23,0,26.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,35,20,124,,,,,2,2012/9/23,2012-09-23,1,17.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,26,20,95,,,,,1,2012/9/22,2012-09-22,0,28.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,26,20,95,,,,,1,2012/9/22,2012-09-22,1,16.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,22,22,84,,,,,1,2012/9/21,2012-09-21,0,26.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,22,22,84,,,,,1,2012/9/21,2012-09-21,1,15.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,22,79,,,,,1,2012/9/20,2012-09-20,0,26.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,22,79,,,,,1,2012/9/20,2012-09-20,1,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,26,18,84,,,,,1,2012/9/19,2012-09-19,0,29.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,26,18,84,,,,,1,2012/9/19,2012-09-19,1,17.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,25,18,85,,,,,1,2012/9/18,2012-09-18,0,27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,25,18,85,,,,,1,2012/9/18,2012-09-18,1,16.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,21,20,78,,,,,1,2012/9/17,2012-09-17,0,25.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,20,78,,,,,1,2012/9/17,2012-09-17,1,15.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,19,18,59,,,,,1,2012/9/16,2012-09-16,0,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,19,18,59,,,,,1,2012/9/16,2012-09-16,1,15.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,22,20,79,,,,,1,2012/9/15,2012-09-15,0,26.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,22,20,79,,,,,1,2012/9/15,2012-09-15,1,17.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,18,17,65,,,,,1,2012/9/14,2012-09-14,0,27.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,18,17,65,,,,,1,2012/9/14,2012-09-14,1,13.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,20,16,54,,,,,1,2012/9/13,2012-09-13,0,24.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,20,16,54,,,,,1,2012/9/13,2012-09-13,1,14.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,21,19,57,,,,,1,2012/9/12,2012-09-12,0,24.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,19,57,,,,,1,2012/9/12,2012-09-12,1,14.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,19,17,62,,,,,1,2012/9/11,2012-09-11,0,24.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,19,17,62,,,,,1,2012/9/11,2012-09-11,1,15.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,20,18,73,,,,,1,2012/9/10,2012-09-10,0,22.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,18,73,,,,,1,2012/9/10,2012-09-10,1,17.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,17,15,62,,,,,1,2012/9/9,2012-09-09,0,26.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,17,15,62,,,,,1,2012/9/9,2012-09-09,1,19.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,22,17,72,,,,,1,2012/9/8,2012-09-08,0,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,22,17,72,,,,,1,2012/9/8,2012-09-08,1,18.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,20,19,82,,,,,1,2012/9/7,2012-09-07,0,27.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,20,19,82,,,,,1,2012/9/7,2012-09-07,1,19.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,25,90,,,,,1,2012/9/6,2012-09-06,0,28.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,20,25,90,,,,,1,2012/9/6,2012-09-06,1,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,27,24,70,,,,,1,2012/9/5,2012-09-05,0,30.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,27,24,70,,,,,1,2012/9/5,2012-09-05,1,21.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,30,22,52,,,,,1,2012/9/4,2012-09-04,0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,30,22,52,,,,,1,2012/9/4,2012-09-04,1,18.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,30,22,52,,,,,1,2012/9/4,2012-09-04,0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,30,22,52,,,,,1,2012/9/4,2012-09-04,1,18.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,26,19,35,,,,,0,2012/9/3,2012-09-03,0,31.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,26,19,35,,,,,0,2012/9/3,2012-09-03,1,17.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,23,10,46,,,,,0,2012/9/2,2012-09-02,0,25.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,23,10,46,,,,,0,2012/9/2,2012-09-02,1,18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,23,12,32,,,,,0,2012/9/1,2012-09-01,0,19.0,2.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,23,12,32,,,,,0,2012/9/1,2012-09-01,1,16.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,23,19,66,,,,,1,2012/8/31,2012-08-31,0,25.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,23,19,66,,,,,1,2012/8/31,2012-08-31,1,18.0,8.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,23,24,61,,,,,1,2012/8/30,2012-08-30,0,33.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,23,24,61,,,,,1,2012/8/30,2012-08-30,1,22.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,22,22,58,,,,,1,2012/8/29,2012-08-29,0,33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,22,22,58,,,,,1,2012/8/29,2012-08-29,1,22.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,19,72,,,,,1,2012/8/28,2012-08-28,0,33.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,21,19,72,,,,,1,2012/8/28,2012-08-28,1,21.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,21,23,88,,,,,1,2012/8/27,2012-08-27,0,31.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,21,23,88,,,,,1,2012/8/27,2012-08-27,1,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,22,20,79,,,,,1,2012/8/26,2012-08-26,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,22,20,79,,,,,1,2012/8/26,2012-08-26,1,21.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,20,24,65,,,,,1,2012/8/25,2012-08-25,0,30.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,20,24,65,,,,,1,2012/8/25,2012-08-25,1,21.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,19,58,,,,,1,2012/8/24,2012-08-24,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,20,19,58,,,,,1,2012/8/24,2012-08-24,1,20.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,20,17,52,,,,,1,2012/8/23,2012-08-23,0,31.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,20,17,52,,,,,1,2012/8/23,2012-08-23,1,20.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,21,23,55,,,,,1,2012/8/22,2012-08-22,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,23,55,,,,,1,2012/8/22,2012-08-22,1,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,19,17,46,,,,,0,2012/8/21,2012-08-21,0,28.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,19,17,46,,,,,0,2012/8/21,2012-08-21,1,20.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,14,29,,,,,0,2012/8/20,2012-08-20,0,27.0,7.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,21,14,29,,,,,0,2012/8/20,2012-08-20,1,20.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,25,13,39,,,,,0,2012/8/19,2012-08-19,0,26.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,25,13,39,,,,,0,2012/8/19,2012-08-19,1,20.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,24,15,57,,,,,1,2012/8/18,2012-08-18,0,26.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,24,15,57,,,,,1,2012/8/18,2012-08-18,1,22.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,26,15,67,,,,,1,2012/8/17,2012-08-17,0,31.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,26,15,67,,,,,1,2012/8/17,2012-08-17,1,22.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,29,24,83,,,,,1,2012/8/16,2012-08-16,0,31.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,29,24,83,,,,,1,2012/8/16,2012-08-16,1,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,31,23,63,,,,,1,2012/8/15,2012-08-15,0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,31,23,63,,,,,1,2012/8/15,2012-08-15,1,21.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,25,14,57,,,,,1,2012/8/14,2012-08-14,0,29.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,25,14,57,,,,,1,2012/8/14,2012-08-14,1,21.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,22,16,70,,,,,1,2012/8/13,2012-08-13,0,30.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,22,16,70,,,,,1,2012/8/13,2012-08-13,1,24.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,21,22,78,,,,,1,2012/8/12,2012-08-12,0,34.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,21,22,78,,,,,1,2012/8/12,2012-08-12,1,26.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,21,19,87,,,,,1,2012/8/11,2012-08-11,0,35.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,19,87,,,,,1,2012/8/11,2012-08-11,1,25.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,26,17,79,,,,,1,2012/8/10,2012-08-10,0,34.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,26,17,79,,,,,1,2012/8/10,2012-08-10,1,25.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,12,73,,,,,1,2012/8/9,2012-08-09,0,34.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,16,12,73,,,,,1,2012/8/9,2012-08-09,1,25.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,17,18,74,,,,,1,2012/8/8,2012-08-08,0,35.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,17,18,74,,,,,1,2012/8/8,2012-08-08,1,25.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,16,18,64,,,,,1,2012/8/7,2012-08-07,0,33.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,18,64,,,,,1,2012/8/7,2012-08-07,1,24.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,14,53,,,,,1,2012/8/6,2012-08-06,0,32.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,16,14,53,,,,,1,2012/8/6,2012-08-06,1,24.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,17,72,,,,,1,2012/8/5,2012-08-05,0,30.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,16,17,72,,,,,1,2012/8/5,2012-08-05,1,24.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,16,15,72,,,,,1,2012/8/4,2012-08-04,0,33.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,15,72,,,,,1,2012/8/4,2012-08-04,1,24.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,16,19,60,,,,,1,2012/8/3,2012-08-03,0,33.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,19,60,,,,,1,2012/8/3,2012-08-03,1,24.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,22,20,47,,,,,0,2012/8/2,2012-08-02,0,32.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,22,20,47,,,,,0,2012/8/2,2012-08-02,1,24.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,17,17,41,,,,,0,2012/8/1,2012-08-01,0,30.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,17,17,41,,,,,0,2012/8/1,2012-08-01,1,23.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,14,45,,,,,0,2012/7/31,2012-07-31,0,34.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,14,45,,,,,0,2012/7/31,2012-07-31,1,23.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,26,20,61,,,,,1,2012/7/30,2012-07-30,0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,26,20,61,,,,,1,2012/7/30,2012-07-30,1,25.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,25,22,59,,,,,1,2012/7/29,2012-07-29,0,37.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,25,22,59,,,,,1,2012/7/29,2012-07-29,1,27.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,24,17,45,,,,,0,2012/7/28,2012-07-28,0,37.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,24,17,45,,,,,0,2012/7/28,2012-07-28,1,27.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,21,42,,,,,0,2012/7/27,2012-07-27,0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,21,42,,,,,0,2012/7/27,2012-07-27,1,26.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,25,19,85,,,,,1,2012/7/26,2012-07-26,0,33.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,25,19,85,,,,,1,2012/7/26,2012-07-26,1,25.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,23,20,69,,,,,1,2012/7/25,2012-07-25,0,34.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,23,20,69,,,,,1,2012/7/25,2012-07-25,1,24.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,17,51,,,,,1,2012/7/24,2012-07-24,0,31.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,21,17,51,,,,,1,2012/7/24,2012-07-24,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,19,17,52,,,,,1,2012/7/23,2012-07-23,0,32.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,19,17,52,,,,,1,2012/7/23,2012-07-23,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,17,14,54,,,,,1,2012/7/22,2012-07-22,0,32.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,17,14,54,,,,,1,2012/7/22,2012-07-22,1,22.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,20,14,68,,,,,1,2012/7/21,2012-07-21,0,29.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,14,68,,,,,1,2012/7/21,2012-07-21,1,22.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,16,15,83,,,,,1,2012/7/20,2012-07-20,0,32.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,16,15,83,,,,,1,2012/7/20,2012-07-20,1,25.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,19,16,78,,,,,1,2012/7/19,2012-07-19,0,33.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,19,16,78,,,,,1,2012/7/19,2012-07-19,1,24.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,18,15,72,,,,,1,2012/7/18,2012-07-18,0,31.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,18,15,72,,,,,1,2012/7/18,2012-07-18,1,25.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,18,15,68,,,,,1,2012/7/17,2012-07-17,0,32.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,18,15,68,,,,,1,2012/7/17,2012-07-17,1,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,16,15,71,,,,,1,2012/7/16,2012-07-16,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,15,71,,,,,1,2012/7/16,2012-07-16,1,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,16,15,71,,,,,1,2012/7/16,2012-07-16,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,15,71,,,,,1,2012/7/16,2012-07-16,1,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,16,14,71,,,,,1,2012/7/15,2012-07-15,0,34.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,14,71,,,,,1,2012/7/15,2012-07-15,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,18,19,60,,,,,1,2012/7/14,2012-07-14,0,35.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,18,19,60,,,,,1,2012/7/14,2012-07-14,1,23.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,28,29,59,,,,,1,2012/7/13,2012-07-13,0,36.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,28,29,59,,,,,1,2012/7/13,2012-07-13,1,25.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,19,19,61,,,,,1,2012/7/12,2012-07-12,0,35.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,19,19,61,,,,,1,2012/7/12,2012-07-12,1,24.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,19,19,57,,,,,1,2012/7/11,2012-07-11,0,37.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,19,19,57,,,,,1,2012/7/11,2012-07-11,1,25.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,18,12,53,,,,,1,2012/7/10,2012-07-10,0,31.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,18,12,53,,,,,1,2012/7/10,2012-07-10,1,23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,18,12,39,,,,,0,2012/7/9,2012-07-09,0,27.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,18,12,39,,,,,0,2012/7/9,2012-07-09,1,22.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,18,15,56,,,,,1,2012/7/8,2012-07-08,0,27.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,18,15,56,,,,,1,2012/7/8,2012-07-08,1,23.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,21,14,43,,,,,0,2012/7/7,2012-07-07,0,31.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,21,14,43,,,,,0,2012/7/7,2012-07-07,1,23.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,19,16,58,,,,,1,2012/7/6,2012-07-06,0,34.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,19,16,58,,,,,1,2012/7/6,2012-07-06,1,24.0,8.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,18,15,48,,,,,0,2012/7/5,2012-07-05,0,32.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,18,15,48,,,,,0,2012/7/5,2012-07-05,1,23.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
高新西区 ,19,15,42,,,,,0,2012/7/4,2012-07-04,0,31.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,19,15,42,,,,,0,2012/7/4,2012-07-04,1,23.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,18,15,48,,,,,0,2012/7/3,2012-07-03,0,31.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,18,15,48,,,,,0,2012/7/3,2012-07-03,1,23.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,24,18,56,,,,,1,2012/7/2,2012-07-02,0,27.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,24,18,56,,,,,1,2012/7/2,2012-07-02,1,21.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,19,14,33,,,,,0,2012/7/1,2012-07-01,0,32.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,19,14,33,,,,,0,2012/7/1,2012-07-01,1,22.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,16,15,40,,,,,0,2012/6/30,2012-06-30,0,30.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
高新西区 ,16,15,40,,,,,0,2012/6/30,2012-06-30,1,21.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,20,15,52,,,,,1,2012/6/29,2012-06-29,0,26.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,15,52,,,,,1,2012/6/29,2012-06-29,1,21.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,22,12,51,,,,,1,2012/6/28,2012-06-28,0,30.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,22,12,51,,,,,1,2012/6/28,2012-06-28,1,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,20,70,,,,,1,2012/6/27,2012-06-27,0,27.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,20,20,70,,,,,1,2012/6/27,2012-06-27,1,23.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
高新西区 ,13,19,54,,,,,1,2012/6/26,2012-06-26,0,27.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,13,19,54,,,,,1,2012/6/26,2012-06-26,1,22.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
高新西区 ,29,20,66,,,,,1,2012/6/25,2012-06-25,0,30.0,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
